time,open,high,low,close,volume,oi,funding
1774515600000.0,0.09224,0.09225,0.09207,0.09214,14248041.0,1749779529.0,-0.00011245
1774515900000.0,0.09214,0.09228,0.09209,0.0922,15777840.0,1749779529.0,-0.00011245
1774516200000.0,0.0922,0.0923,0.09209,0.09211,12169573.0,1749779529.0,-0.00011245
1774516500000.0,0.09211,0.09211,0.09175,0.09183,115648829.0,1749779529.0,-0.00011245
1774516800000.0,0.09182,0.09198,0.09178,0.09192,24116880.0,1749779529.0,-0.00011245
1774517100000.0,0.09192,0.09204,0.09187,0.09196,12777594.0,1749779529.0,-0.00011245
1774517400000.0,0.09196,0.09197,0.09107,0.09125,192556485.0,1749779529.0,-0.00011245
1774517700000.0,0.09126,0.09162,0.0912,0.09144,38610941.0,1749779529.0,-0.00011245
1774518000000.0,0.09145,0.09164,0.09144,0.09157,18579823.0,1749779529.0,-0.00011245
1774518300000.0,0.09157,0.09159,0.0914,0.09149,16590136.0,1749779529.0,-0.00011245
1774518600000.0,0.09149,0.09158,0.09146,0.09156,12131352.0,1749779529.0,-0.00011245
1774518900000.0,0.09155,0.09161,0.0915,0.09157,9687162.0,1749779529.0,-0.00011245
1774519200000.0,0.09158,0.09161,0.09145,0.09151,18354518.0,1749779529.0,-0.00011245
1774519500000.0,0.09152,0.09156,0.09136,0.09141,15793395.0,1749779529.0,-0.00011245
1774519800000.0,0.09141,0.09152,0.09132,0.09136,16426835.0,1749779529.0,-0.00011245
1774520100000.0,0.09137,0.0917,0.09137,0.0916,65439222.0,1749779529.0,-0.00011245
1774520400000.0,0.09159,0.0916,0.09155,0.09158,3361817.0,1749779529.0,-0.00011245
