time,open,high,low,close,volume,oi,funding
1774503600000.0,2141.66,2141.75,2125.75,2129.0,90175.553,2159626.205,-4.981e-05
1774503900000.0,2129.0,2129.74,2120.25,2127.18,93321.741,2159626.205,-4.981e-05
1774504200000.0,2127.19,2127.33,2115.31,2116.85,90876.012,2159626.205,-4.981e-05
1774504500000.0,2116.85,2118.81,2111.67,2118.63,60268.139,2159626.205,-4.981e-05
1774504800000.0,2118.63,2118.63,2110.72,2116.21,48426.391,2159626.205,-4.981e-05
1774505100000.0,2116.21,2120.48,2113.59,2119.65,19231.461,2159626.205,-4.981e-05
1774505400000.0,2119.65,2119.9,2116.27,2119.9,19133.456,2159626.205,-4.981e-05
1774505700000.0,2119.9,2123.79,2118.46,2123.79,23082.285,2159626.205,-4.981e-05
1774506000000.0,2123.79,2123.88,2118.25,2118.81,18969.068,2159626.205,-4.981e-05
1774506300000.0,2118.81,2121.74,2116.32,2121.69,14978.765,2159626.205,-4.981e-05
1774506600000.0,2121.68,2123.46,2120.58,2121.34,9026.689,2159626.205,-4.981e-05
1774506900000.0,2121.33,2121.64,2118.8,2120.61,6116.694,2159626.205,-4.981e-05
1774507200000.0,2120.62,2121.37,2118.63,2118.8,5119.879,2159626.205,-4.981e-05
1774507500000.0,2118.81,2120.73,2117.08,2120.73,8393.71,2159626.205,-4.981e-05
1774507800000.0,2120.73,2122.24,2119.92,2120.74,10167.489,2159626.205,-4.981e-05
1774508100000.0,2120.74,2122.2,2120.32,2120.7,8183.333,2159626.205,-4.981e-05
1774508400000.0,2120.71,2123.66,2118.85,2121.76,11460.428,2159626.205,-4.981e-05
1774508700000.0,2121.75,2121.98,2118.82,2121.7,10429.795,2159626.205,-4.981e-05
1774509000000.0,2121.69,2122.01,2119.13,2119.14,6440.358,2159626.205,-4.981e-05
1774509300000.0,2119.15,2120.57,2118.87,2119.13,5051.663,2159626.205,-4.981e-05
1774509600000.0,2119.13,2121.81,2114.01,2118.95,22114.432,2159626.205,-4.981e-05
1774509900000.0,2118.94,2119.32,2116.25,2116.77,10769.536,2159626.205,-4.981e-05
1774510200000.0,2116.77,2117.16,2112.0,2116.85,26526.515,2159626.205,-4.981e-05
1774510500000.0,2116.86,2120.37,2116.33,2120.11,12082.829,2159626.205,-4.981e-05
1774510800000.0,2120.11,2121.71,2118.76,2119.46,9225.498,2159626.205,-4.981e-05
1774511100000.0,2119.47,2121.0,2119.39,2120.83,4748.423,2159626.205,-4.981e-05
1774511400000.0,2120.84,2123.66,2120.84,2123.39,10312.888,2159626.205,-4.981e-05
1774511700000.0,2123.4,2123.4,2121.7,2122.37,6582.388,2159626.205,-4.981e-05
1774512000000.0,2122.36,2123.66,2121.09,2122.51,11441.281,2159626.205,-4.981e-05
1774512300000.0,2122.51,2126.24,2121.45,2121.89,14134.624,2159626.205,-4.981e-05
1774512600000.0,2121.89,2121.9,2115.42,2116.21,14697.846,2159626.205,-4.981e-05
1774512900000.0,2116.2,2119.68,2115.0,2115.82,10713.833,2159626.205,-4.981e-05
1774513200000.0,2115.82,2117.1,2113.0,2115.8,22470.172,2159626.205,-4.981e-05
1774513500000.0,2115.81,2117.75,2114.66,2114.66,7829.249,2159626.205,-4.981e-05
1774513800000.0,2114.67,2115.12,2113.42,2114.99,12698.946,2159626.205,-4.981e-05
1774514100000.0,2115.0,2117.81,2114.67,2114.67,8659.123,2159626.205,-4.981e-05
1774514400000.0,2114.68,2116.59,2113.3,2115.2,10046.261,2159626.205,-4.981e-05
1774514700000.0,2115.2,2120.78,2114.47,2117.53,14073.66,2159626.205,-4.981e-05
1774515000000.0,2117.53,2119.84,2116.4,2118.13,5437.085,2159626.205,-4.981e-05
1774515300000.0,2118.13,2119.89,2117.49,2118.61,4118.261,2159626.205,-4.981e-05
1774515600000.0,2118.61,2118.97,2115.13,2116.77,7361.011,2159626.205,-4.981e-05
1774515900000.0,2116.77,2120.89,2116.0,2119.01,12095.069,2159626.205,-4.981e-05
1774516200000.0,2119.01,2120.8,2117.18,2117.82,3783.691,2159626.205,-4.981e-05
1774516500000.0,2117.82,2117.82,2113.88,2116.09,7841.97,2159626.205,-4.981e-05
1774516800000.0,2116.1,2116.93,2115.06,2115.31,4123.462,2159626.205,-4.981e-05
1774517100000.0,2115.32,2116.54,2114.45,2115.81,5418.728,2159626.205,-4.981e-05
1774517400000.0,2115.8,2115.8,2073.0,2077.37,382187.727,2159626.205,-4.981e-05
1774517700000.0,2077.37,2085.1,2076.0,2078.89,75995.68,2159626.205,-4.981e-05
1774518000000.0,2078.88,2083.84,2078.36,2082.49,37835.877,2159626.205,-4.981e-05
1774518300000.0,2082.49,2082.68,2075.61,2076.49,37575.791,2159626.205,-4.981e-05
1774518600000.0,2076.49,2082.25,2076.49,2081.71,22322.491,2159626.205,-4.981e-05
1774518900000.0,2081.72,2083.74,2081.0,2081.29,15586.874,2159626.205,-4.981e-05
1774519200000.0,2081.29,2081.45,2075.22,2076.84,34993.959,2159626.205,-4.981e-05
1774519500000.0,2076.83,2080.87,2074.07,2075.04,24055.816,2159626.205,-4.981e-05
1774519800000.0,2075.04,2076.97,2070.6,2076.0,37896.699,2159626.205,-4.981e-05
1774520100000.0,2076.0,2080.62,2075.93,2079.36,21709.781,2159626.205,-4.981e-05
1774520400000.0,2079.35,2080.6,2078.71,2080.4,2192.657,2159626.205,-4.981e-05
